20191201,LAX,13,3,12.19,EWR,0,13,14.22,JFK,1,7,20.32
20191202,LAX,13,2,9.14,EWR,1,14,4.83,JFK,2,9,8.13
20191203,LAX,14,0,0.25,EWR,1,17,0.0,JFK,1,7,4.57
20191204,LAX,12,0,5.33,EWR,2,10,0.51,JFK,3,4,0.0
20191205,LAX,13,0,0.25,EWR,3,18,0.0,JFK,4,7,0.0
20191206,LAX,15,3,12.95,EWR,5,15,0.0,JFK,5,6,0.0
20191207,LAX,14,2,29.97,EWR,1,14,0.0,JFK,2,6,0.0
20191208,LAX,13,1,8.64,EWR,2,8,0.0,JFK,1,3,0.0
20191209,LAX,11,0,0.25,EWR,8,10,29.21,JFK,9,4,48.01
20191210,LAX,12,0,5.84,EWR,12,17,3.3,JFK,12,4,4.32
20191211,LAX,13,0,1.78,EWR,1,12,4.32,JFK,2,5,11.18
20191212,LAX,15,0,4.06,EWR,0,8,0.0,JFK,0,4,0.0
20191213,LAX,13,0,3.56,EWR,4,7,15.49,JFK,6,2,36.07
20191214,LAX,12,1,0.25,EWR,10,14,11.94,JFK,11,6,47.5
20191215,LAX,9,1,0.25,EWR,6,21,0.0,JFK,6,9,0.25
20191216,LAX,9,0,0.0,EWR,1,5,4.32,JFK,2,2,5.08
20191217,LAX,10,0,0.0,EWR,1,11,20.57,JFK,1,6,34.29
20191218,LAX,11,2,13.46,EWR,-1,19,0.0,JFK,0,8,0.0
20191219,LAX,13,0,0.76,EWR,-7,21,0.25,JFK,-6,8,0.0
20191220,LAX,10,0,0.25,EWR,-3,12,0.0,JFK,-2,4,0.0
20191221,LAX,11,0,0.0,EWR,-2,4,0.0,JFK,-2,2,0.0
20191222,LAX,10,1,15.75,EWR,2,10,0.0,JFK,3,3,0.0
20191223,LAX,8,0,0.25,EWR,7,12,0.0,JFK,6,3,0.0
20191224,LAX,8,0,0.51,EWR,6,10,0.0,JFK,5,4,0.0
20191225,LAX,9,3,8.38,EWR,4,4,0.0,JFK,2,1,0.25
20191226,LAX,9,0,0.0,EWR,5,6,0.0,JFK,5,4,0.0
20191227,LAX,8,1,0.0,EWR,10,9,0.0,JFK,9,3,0.0
20191228,LAX,8,0,0.0,EWR,8,7,0.0,JFK,7,2,0.0
20191229,LAX,10,1,18.03,EWR,5,6,7.37,JFK,4,2,10.41
20191230,LAX,10,1,0.0,EWR,5,15,13.72,JFK,5,9,19.56
20191231,LAX,10,0,0.25,EWR,5,11,0.0,JFK,5,5,0.0
