20190901,LAX,20,1,0.0,EWR,21,10,0.0,JFK,24,8,0.0
20190902,LAX,19,1,0.0,EWR,22,8,24.89,JFK,22,5,20.07
20190903,LAX,20,1,0.0,EWR,23,7,0.0,JFK,23,4,0.25
20190904,LAX,18,1,0.0,EWR,25,11,0.0,JFK,24,5,2.29
20190905,LAX,19,1,0.0,EWR,21,7,0.0,JFK,21,4,0.0
20190906,LAX,18,1,0.0,EWR,17,13,1.52,JFK,18,7,17.02
20190907,LAX,17,1,0.0,EWR,19,11,0.0,JFK,20,5,0.51
20190908,LAX,20,1,0.25,EWR,21,7,0.0,JFK,21,3,0.0
20190909,LAX,19,1,0.0,EWR,21,8,0.0,JFK,23,5,0.0
20190910,EWR,22,7,0.0,JFK,21,3,0.0
20190911,LAX,19,0,0.0,EWR,26,12,0.0,JFK,25,5,0.0
20190912,LAX,22,1,0.0,EWR,23,10,1.52,JFK,25,4,0.25
20190913,LAX,25,1,0.0,EWR,18,13,0.0,JFK,19,7,0.0
20190914,LAX,20,1,0.0,EWR,22,10,0.0,JFK,21,6,0.0
20190915,LAX,19,1,0.0,EWR,24,6,0.0,JFK,24,3,0.0
20190916,LAX,19,1,6.1,EWR,22,3,0.0,JFK,22,1,0.0
20190917,LAX,18,1,0.0,EWR,21,9,0.0,JFK,21,3,0.0
20190918,LAX,18,1,3.05,EWR,18,8,0.0,JFK,18,3,0.0
20190919,LAX,18,1,0.25,EWR,16,6,0.0,JFK,16,2,0.0
20190920,LAX,20,1,0.0,EWR,18,9,0.0,JFK,23,3,0.0
20190921,LAX,21,1,0.0,EWR,22,5,0.0,JFK,24,3,0.0
20190922,LAX,18,1,0.0,EWR,24,8,0.0,JFK,23,5,0.0
20190923,LAX,20,1,0.0,EWR,26,13,0.0,JFK,26,5,0.0
20190924,LAX,23,1,0.0,EWR,21,12,1.52,JFK,23,5,0.0
20190925,LAX,25,1,0.0,EWR,20,7,0.0,JFK,21,4,0.0
20190926,LAX,20,2,0.0,EWR,20,9,0.25,JFK,20,4,0.0
20190927,LAX,16,0,1.02,EWR,19,7,0.0,JFK,18,3,0.0
20190928,LAX,16,2,0.0,EWR,23,9,0.0,JFK,21,6,0.0
20190929,LAX,14,1,0.0,EWR,23,10,0.0,JFK,25,6,0.0
20190930,LAX,14,1,0.0,EWR,18,10,0.0,JFK,19,5,0.0
